country_or_area,year,quantity,category,transaction_type,additional_transaction_info,metrics,calculation_unit
Viet Nam,2014,141136.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2013,124043.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2012,115067.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2011,102086.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2010,92062.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2009,81356.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2008,72162.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2007,68783.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2006,60704.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2005,53366.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2004,45802.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2003,40107.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2002,35080.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2001,29988.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2000,26060.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1999,23089.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1998,21215.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1997,18805.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1996,16639.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1995,13789.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1994,11312.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1993,9742.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1992,9308.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1991,8880.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,1990,8337.0,total_electricity,gross demand,,kilowatt-hours,million
Viet Nam,2014,145730.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2013,128549.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2012,118940.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2011,105219.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2010,94885.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2009,83185.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2008,73397.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2007,67008.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2006,60493.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2005,53656.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2004,46209.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2003,40925.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2002,35796.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2001,30608.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2000,26561.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1999,23559.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1998,21688.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1997,19152.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1996,16944.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1995,14060.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1994,11665.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1993,10068.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1992,9691.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1991,9300.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,1990,8722.0,total_electricity,gross production,,kilowatt-hours,million
Viet Nam,2014,2053.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2013,221.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2012,159.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2011,301.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2010,299.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2009,199.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2008,146.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2007,2630.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2006,966.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2005,383.0,total_electricity,imports,,kilowatt-hours,million
Viet Nam,2014,12509.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2013,11500.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2012,11500.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2011,10060.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2010,9650.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2009,7985.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2008,7401.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2007,7445.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2006,6863.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2005,6258.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2004,6010.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2003,5272.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2002,5012.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2001,4243.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2000,3657.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1999,3539.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1998,3490.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1997,3482.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1996,3264.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1995,3179.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1994,2684.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1993,2500.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1992,2333.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1991,2330.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,1990,2112.0,total_electricity,losses,,kilowatt-hours,million
Viet Nam,2014,139963.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2013,124000.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2012,114937.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2011,101864.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2010,91820.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2009,81168.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2008,72017.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2007,66153.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2006,59738.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2005,52983.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2004,45802.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2003,40107.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2002,35080.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2001,29988.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2000,26060.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1999,23089.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1998,21215.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1997,18805.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1996,16639.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1995,13789.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1994,11312.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1993,9742.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1992,9308.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1991,8880.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,1990,8337.0,total_electricity,net production,,kilowatt-hours,million
Viet Nam,2014,5767.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2013,4549.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2012,4003.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2011,3355.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2010,3065.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2009,2017.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2008,1380.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2007,855.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2006,755.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2005,673.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2004,407.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2003,818.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2002,716.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2001,620.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2000,501.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1999,470.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1998,473.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1997,347.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1996,305.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1995,271.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1994,353.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1993,326.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1992,383.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1991,420.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,1990,385.0,total_electricity,"own use by electricity, heat and chp plants",,kilowatt-hours,million
Viet Nam,2014,4182.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2013,4003.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2012,3703.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2011,3633.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2010,3113.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2009,2465.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2008,2543.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2007,3997.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2006,3081.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2005,3089.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2004,5847.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2003,1564.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2002,2112.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2001,2127.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2000,1635.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,1999,1351.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,1998,808.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,1997,9.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,1996,4.0,total_electricity,"total production, autoproducer",,kilowatt-hours,million
Viet Nam,2014,141548.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2013,124546.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2012,115237.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2011,101586.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2010,91772.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2009,80720.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2008,70854.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2007,63011.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2006,57412.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2005,50567.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2004,40362.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2003,39361.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2002,33684.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2001,28481.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,2000,24926.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,1999,22208.0,total_electricity,"total production, main activity",,kilowatt-hours,million
Viet Nam,1998,20880.0,total_electricity,"total production, main activity",,kilowatt-hours,million
